"product_id","special_offer_label","product_name","top_note","heart_note","base_note","brand","brand_id","selling_price","website_id"
80,特價,Carolina Herrera Platinum Leather Eau De Parfum Unisex (100 ml / 3.4 FL OZ),黑醋栗冰糕、格兰尼史密斯蘋果、三葉草、勿忘我,伊格兰蔷薇、彼岸花、蔷薇花、茉莉、桃子,广藿香、苯乙烯、白色柔滑木、麝香,Carolina Herrera,106,3939.00,3
82,特價,Carolina Herrera Carolina 212 On Ice Eau De Toilette for Women(60 ml / 2 FL OZ),薰衣草、鼠尾草、佛手柑、巴西玫瑰木,茉莉花、铃兰、玫瑰、天竺葵,檀香，广藿香，香草，雪松,Carolina Herrera,106,1949.00,3
101,特價,Bvlgari Aqua pour homme Marine (100 ml / 3.4FL OZ),橘子、香檸檬、葡萄柚,柑橘类,琥珀、麝香,Bvlgari,13,1008.00,3
103,特價,Bvlgari Splendida Tubereuse Mystique Eau De Parfum For Women (100 ml / 3.4 FL OZ),石灰、苹果、茴香、佛手柑,香菜、杜松、豆蔻,檀香，广藿香，香根草，白麝香,Bvlgari,13,865.00,3
104,特價,Bvlgari Aqua Amara Eau De Toilette for men (100 ml / 3.4 FL OZ),香菜、鳶尾、薰衣草、鼠尾草、羅勒、茴香、佛手、檸檬,"檀香、杜松子、广藿香、香根草、雪松, 小荳蔻",皮革、黑香豆、琥珀、麝香、橡苔,Bvlgari,13,1948.00,3
105,特價,Bvlgari White Eau De Cologne Spray for women (75ml / 2.5 FL OZ),佛柑手、柠檬、橘子、酸橙、橙花、葡萄柚,薰衣草、迷迭香、茉莉、肉豆蔻,橡苔，琥珀，雪松，香草，广藿香，麝香,Bvlgari,13,1451.00,3
106,特價,Bvlgari Splendida Patchouli Tentation Eau De Parfum for women (100 ml / 3.4 FL OZ),佛柑手、葡萄柚、桃子、橙子,天竺葵、茉莉、荔枝、玫瑰,麝香、广藿香、香草、香根草,Bvlgari,13,954.00,3
107,特價,Bvlgari Pour Femme Eau De Parfum for women (100 ml / 3.4 FL OZ),葡萄柚、西番蓮、玉蘭,橙花、 蝴蝶蘭花,零陵香豆、琥珀,Bvlgari,13,5376.00,3
108,特價,Azzaro Fun Eau De Toilette for men (100 ml / 3.4 FL OZ),粉红胡椒、梨、桃,茉莉、玫瑰、白色的花朵、覆盆子,暹罗安息香、雪松弗吉尼亚州、麝香、琥珀、佳美,Azzaro,103,522.00,3
109,特價,Azzaro Sport Eau De Toilette for men (100 ml / 3.4 FL OZ),杏、香菜、辣椒、鮮杏仁,日本桂花、紫羅蘭、茉莉、玫瑰,琥珀、广藿香、香草、雪松,Azzaro,103,292.00,3
110,特價,Azzaro Shine Eau De Toilette for men (100 ml / 3.4 FL OZ),葡萄柚、薄荷,玫瑰、肉桂、辛辣调,皮革、木香调、琥珀、印度广藿香,Azzaro,103,539.00,3
190,特價,Bvlgari Le Gemme Onekh Eau De Parfum for men (100 ml / 3.4 FL OZ),紫罗兰叶、玫瑰、佛手柑,生姜、椰子蜜露、茉莉香巴克,麝香、愈创木、香根草,Bvlgari,13,3386.00,3
111,特價,Armaf Club De Nuit Milestone Eau De Parfum for men (100 ml / 3.4 FL OZ),佛手柑、 粉红胡椒、 红色浆果,飞燕草、鸢尾、山谷百合、紫罗兰、白玫瑰,木香、麝香、檀香、大溪地香草、依兰,Armaf,90,556.00,3
112,特價,Armaf Club De Nuit Sillage Eau De Parfum Unisex (105 ml / 3.6 FL OZ),醛、艾蒿、香菜、薰衣草、绿色元素、奈若利橙花、佛手柑、柠檬,仙客来、康乃馨、肉桂、龙蒿、茉莉、玫瑰,皮革、檀香、琥珀、广藿香、麝香、橡苔、雪松,Armaf,90,666.00,3
113,特價,Armaf Hunter Intense Eau De Parfum for men (100 ml / 3.4 FL OZ),蒿、罗勒、百里香、茴香、芫荽、丁香,康乃馨、皮甲、洋甘菊、茉莉、胡椒、玫瑰、天竺葵,琥珀、广藿香、麝香、奥克摩斯、香根草,Armaf,90,390.00,3
114,特價,Armaf Ventana Eau De Parfum for men(100 ml / 3.4 FL OZ),橘子、黑醋栗,橙花、葡萄柚开花、芙蓉、種子,廣藿香、麝香、琥珀,Armaf,90,434.00,3
115,特價,Armaf Shades Blue Eau De Toilette for men (100 ml / 3.4 FL OZ),仙客来、香菜、非洲天竺葵、无花果叶、葡萄柚、橙花、巴西红木,康乃馨、orris根、茉莉花、玫瑰、荳蔻,皮革、檀香、麝香、橡木、香根草、雪松,Armaf,90,310.00,3
116,特價,Armaf Aura Eau De Parfum for men (100 ml / 3.4 FL OZ),佛柑手、橘子、黑胡椒、水薄荷,小豆蔻、肉豆蔻、当归、紫罗兰叶,琥珀、麝香、琥珀、香草、檀香、零陵香豆,Armaf,90,320.00,3
117,特價,Armaf Tres Jour Eau De Parfum for women (100 ml / 3.4 FL OZ),意大利佛柑手、馬鞭草、香菜、拜玫瑰（粉紅胡椒）、紫羅蘭花,黑胡椒、肉荳蔻、托斯卡納鳶尾樹脂、埃及天竺葵、保加利亞玫瑰、鼠尾草,琥珀，广藿香印尼，香根草，果子狸，香草,Armaf,90,297.00,3
118,特價,Armaf The Pride Of Armaf Eau De Parfum for men (100 ml / 3.4 FL OZ),黑醋栗、山茶、橘子、蘋果樹,金銀花、百合、紫羅蘭、薄荷、葡萄柚、檸檬、玫瑰,木兰，皮革，檀香，茉莉，雪松,Armaf,90,400.00,3
119,特價,Armaf Futura La Homme Eau De Parfum for men (100 ml / 3.4 FL OZ),佛柑手、紫羅蘭葉,雪松、橡苔、龍涎香,皮革,Armaf,90,412.00,3
120,特價,Giorgio Armani Si intense Eau De Parfum for women (100 ml / 3.4 FL OZ),楠,楠,楠,Armani,127,976.00,3
121,特價,Moschino Toy 2 Eau De Parfum for women (100 ml / 3.4 FL OZ),荳蔻、肉荳蔻、粉紅、生胡椒薑,黎巴嫩雪松、零陵香樹,灰琥珀、麝香,Moschino,10,677.00,3
122,特價,Moschino Toy Boy Eau De Parfum for men (100 ml / 3.4 FL OZ),楠,楠,楠,Moschino,10,688.00,3
123,特價,Montblanc Signature Eau De Parfum for Women (90 ml / 3 FL OZ),菠蘿，紫藤，小蒼蘭，牡丹，風信子，蘋果，香豌豆，香檸檬,木兰，玫瑰，百合，罌粟花，蘭花，茉莉，鈴蘭，玫瑰,檀香木，琥珀，木质香，麝香，雪松，巴西红木,MontBlanc,109,510.00,3
124,特價,Mercedes Benz Club Eau De Toilette for Men (100 ml / 3.4 FL OZ),阿爾馬菲檸檬、洋甘菊、薄荷、柑橘橙,薰衣草、茶、木兰,麝香、麝香石竹、樺樹,Mercedes Benz,97,445.00,3
125,特價,Mercedes Benz Club Black Eau De Toilette for men (100 ml / 3.4 FL OZ),粉色牡丹、綠色蘭花、梨花,保加利亞玫瑰、百合、梅花、緹雅花、橙花、黃香巴拉,麝香、愈创木、黑琥珀、橡苔,Mercedes Benz,97,843.00,3
131,特價,Guess Seductive Eau De Toilette for Men (100 ml / 3.4 FL OZ),"佛手,檸檬","茉莉花,薰衣草","香根草,雪松木",Guess,34,287.00,3
132,特價,Guess 1981 Los Angeles Eau De Toilette for Women (100 ml / 3.4 FL OZ),綠茶、柑橘,含羞草,天芥菜、麝香錦葵,Guess,34,297.00,3
133,特價,Guess 1981 Los Angeles Eau De Toilette (100 ml / 3.4 FL OZ),粉红胡椒、橙花、香草、广藿香、雪松,茉莉、橘,广藿香、香草,Guess,34,297.00,3
134,特價,Guess Girl Belle Eau De Toilette (100 ml / 3.4 FL OZ),欖香、黑胡椒香,香，拉巴丹,安息香、琥珀木、香草、广藿香、羊绒木,Guess,34,285.00,3
135,特價,Gucci Guilty Love Edition Mmxxi Eau De Toilette for Men (50ml / 1.6 FL OZ),橘子，快樂鼠尾草，蕨類植物，海水,茶葉，馬黛茶，鳶尾花,琥珀，黄葵，零陵香豆，木质香,Gucci,22,788.00,3
136,特價,Guess (new) Perfume for Women Eau De Parfum (75ml / 2.5 FL OZ),常藤春，睡莲，梨,紫羅蘭，茉莉，繡球花,雪松，香草，麝香,Guess,34,310.00,3
137,特價,Guess Gold Eau De Parfum for Women (75 ml / 2.5 FL OZ),醛，橙花，薰衣草，橙花油，香檸檬，百合，天竺葵,辛香料，康乃馨，晚香玉，薰衣草，茉莉，玫瑰，水仙花，公丁香，月桂叶,檀香木，零陵香豆，麝香，安息香脂，香根草，雪松,Guess,34,303.00,3
138,特價,Guess Girl Eau De Toilette (100 ml / 3.4 FL OZ),楠,楠,楠,Guess,34,297.00,3
140,特價,Gucci Guilty Love Edition Eau De Parfum for women (50 ml / 1.6 FL OZ),藏红花，葡萄柚,玫瑰、沉香（檀香）、鼠尾草,琥珀、珍贵木材、通卡豆、拉巴丹奴姆,Gucci,22,703.00,3
139,特價,Guess Marciano Eau De Parfum for Men (100 ml / 3.4 FL OZ),苹果、橙花、木瓜花、桃子,睡莲、水仙、金盏花,麝香、羊绒木、檀香,Guess,34,280.00,3
142,特價,Gucci Bloom Nettare Di Fiori intense for women (30ML / 1 FL OZ),芒果、榅桲、葡萄柚,太阳香调，臭氧香调，卷柏，海盐，茉莉，橙花,白麝香、澳大利亚檀香、白木,Gucci,22,721.00,3
144,特價,Giorgio Armani Code Eau De Toilette for men (200 ML / 6.7 FL OZ),红醋栗、青苹果、柑橘橙,"玫瑰, 五月玫瑰, 白桃, 白玉兰",白麝香、麝香、檀香,Armani,127,1400.00,3
145,特價,Giorgio Armani Code Eau De Toilette for men (125 ML / 4.2 FL OZ),柠檬、血橙、青苹果,橙花，白花,白麝香、雪松、开士曼,Armani,127,941.00,3
143,特價,Gucci Bloom Nettare Di Fiori intense for women (100ML /3.3FL OZ),玉兰、柑橘橙、橙花,椰子、佛手柑、依兰依兰,香草纯露、杏仁露、檀香木,Gucci,22,1252.00,3
150,特價,Versace Eros Eau De Parfum for Men (200 ml / 6.8 FL OZ),柠檬、格兰尼史密斯、苹果,茉莉花、万寿菊,麝香，琥珀木,Versace,62,1252.00,3
151,特價,Versace Eros Eau De Parfum for Men (100 ml / 3.4 FL OZ),柠檬、格兰尼史密斯、苹果,茉莉花、万寿菊,麝香，琥珀木,Versace,62,976.00,3
165,特價,Calvin Klein CK CKIN2U her Eau De Toilette (100 ml / 3.3 FL OZ),佛手柑、紫罗兰、玫瑰,广藿香、托斯卡纳鸢尾花、茉莉花、香草纯露,沉香（檀香）、檀香、暹罗安息香、安息香树脂,Calvin Klein,65,290.00,3
166,特價,Calvin Klein Ck One Summer 2020 Eau De Toilette Unisex (100 ML / 3.4 FL OZ),佛手柑,土伯玫瑰、紫罗兰、鸢尾花、保加利亚玫瑰,龙涎香,Calvin Klein,65,281.00,3
173,特價,Jean Paul Gaultier Aviator Eau De Toilette for men (125 ml / 4.2 FL OZ),水果,茉莉、安息香,琥珀、檀香,Jean Paul Gaultier,140,954.00,3
174,特價,Jean Paul Gaultier La Belle Eau De Parfum for women (100 ml / 3.4 FL OZ),迷迭香、青蒿、佛手柑、柠檬,薰衣草、晚香玉、百合、玫瑰,广藿香、皮革、香根草,Jean Paul Gaultier,140,1330.00,3
176,特價,Hugo Boss Boss Bottled Absolute Eau De Parfum for men (100 ml / 3.3 FL OZ),荔枝、红醋栗,玫瑰,香草、香根草,Hugo Boss,104,832.00,3
146,特價,Giorgio Armani Acqua Di Gio for men (200 ML / 6.7 FL OZ),橙花、绿色柑橘,橙花，非洲菊,棉花糖，檀香,Armani,127,1070.00,3
147,特價,Abercrombie & Fitch Fierce Cologne for men (100 ml / 3.4 FL OZ),葡萄柚、佛手柑,臭氧，紫罗兰叶,爪哇香根草精油、白麝香、广藿香,Abercrombie & Fitch,57,1064.00,3
148,特價,Versace Yellow Diamond EDT for Women (200 ml /6.7 FL OZ),橙花、青苹果、意大利柑橘,茉莉、椰子、橙花,香草、羊绒木、雪松,Versace,62,1905.00,3
128,特價,Guess Gold Eau De Toilette for Men (75 ml / 2.5 FL OZ),白葡萄酒、苦橙叶、粉红葡萄酒,玉蘭、日本櫻花、常春藤、仙客來,香草、麝香、檀香木、零陵香豆,Guess,34,300.00,3
149,特價,Versace Dylan Blue Pour Homme (200 ml / 6.7 FL OZ),覆盆子、橙花、柑橘橙,橙花、茉莉,棉花糖、香草、檀香、鸡冠花,Versace,62,763.00,3
152,特價,Tommy Hilfiger Tommy Girl Eau De Toilette (200 ML / 6.7 FL OZ),楠,楠,楠,Tommy Hilfiger,93,775.00,3
523,特價,Azzaro Visit (100 ML / 3.4 FL OZ),红醋栗叶，西西里佛手柑，葡萄柚，糖兰花，仙人掌白，红雪松，霓虹琥珀，香草,楠,楠,Azzaro,103,347.00,3
153,特價,I Am King by Sean John Eau De Toilette Spray for Men (100 ml / 3.4 FL OZ),柑橘,梨子,晚香玉,Sean John,122,442.00,3
155,特價,Ralph Lauren Polo Blue Eau De Toilette for Men (200 ML / 4.2 FL OZ),甜瓜、菠萝、薄荷,山谷百合,光圈,Ralph Lauren,121,760.00,3
156,特價,Paco Rabanne Pure XS for men (150 ML / 5.1 FL OZ),"橘子,胡椒,癒創木","胡椒,癒創木",癒創木,Paco Rabanne,115,954.00,3
157,特價,Paco Rabanne one Million Eau De Toilette for men (200 ML / 6.7FL OZ),梨,牡丹,麝香,Paco Rabanne,115,1440.00,3
158,特價,Paco Rabanne Invictus Eau De Toilette for men (200 ML / 6.7 FL OZ),香瓜，菠蘿，薄荷,鈴蘭,鳶尾根,Paco Rabanne,115,893.00,3
159,特價,Paco Rabanne one Million Eau De Toilette for men (200 ML / 6.7 FL OZ),薰衣草，快樂鼠尾草，香檸檬，巴西紅木,茉莉，鈴蘭，玫瑰，天竺葵,檀香木，广藿香，香草，雪松,Paco Rabanne,115,941.00,3
161,特價,Narciso Rodriguez Narciso Poudree EDP (150 ml / 4.2 FL OZ),意大利紫罗兰、弗吉尼亚雪松、野花,鸢尾、麝香、丁香,黑醋栗、保加利亚玫瑰,Narciso Rodriguez,5,1285.00,3
162,特價,Narciso Rodriguez For Her Eau De Toilette (150ml / 5 FL OZ),香檸檬，玫瑰，木蘭,鳶尾花，雪松，大米,檀香木，龙涎香，蘋果，茉莉,Narciso Rodriguez,5,1285.00,3
167,特價,Calvin Klein CK Everyone Unisex (200 ML / 6.7 FL OZ),佛手柑、姜、柑橘橙,海地香根草、檀香木、鸢尾花,麝香，龙涎香,Calvin Klein,65,760.00,3
168,特價,Calvin Klein CK Euphoria for men (152 ML / 5.4 FL OZ),卡拉布里亚佛手柑、葡萄柚、西西里柠檬,檀香木,麝香、龙涎香、雪松,Calvin Klein,65,222.00,3
169,特價,Calvin Klein Eternity Aqua for men (200 ML / 6.7 FL OZ),柑橘橙、粉红胡椒、柠檬、佛手柑,薰衣草、天竺葵、迷迭香、鼠尾草、肉豆蔻,香根草、檀香木、雪松、欧利班兰、广藿香,Calvin Klein,65,421.00,3
170,特價,Calvin Klein CK eternity for men (200 ml / 6.7 FL OZ),柑橘橙、生姜、粉红胡椒,香根草、广藿香、檀香,麝香、桦木、汤加豆、冥草,Calvin Klein,65,659.00,3
171,特價,Hugo Boss Bottled Tonic (200 ml / 6.8 FL OZ),橘子、橙花、佛手柑、粉红胡椒,保加利亚玫瑰、苹果、弗吉尼亚、雪松,白麝香、海地香根草、肉桂,Hugo Boss,104,828.00,3
172,特價,Hugo Boss The Scent for men (200ML / 6.7 FL OZ),檀香、肉桂、杜松子、芫荽,薰衣草、生姜、迷迭香、小柑橘,香草，通卡豆,Hugo Boss,104,947.00,3
175,特價,Issey Miyake Fusion D’issey Eau De Toilette for men (100 ml / 3.4 FL OZ),黑胡椒、白胡椒、佛手柑,鼠尾草、雪松,通卡豆、可可、琥珀木,Issey Miyake,51,721.00,3
189,特價,Bvlgari Aqua Pour Homme Alcohol-Free Deodorant for men (75 ml / 2.7 FL OZ),生姜、胡椒,黑罗勒、雪松、鼠尾草、香根草,琥珀、沉香（檀香）、广藿香、没药、拉巴丹奴姆,Bvlgari,13,401.00,3
177,特價,Hugo Boss Boss Ma Vie Florale Eau De Parfum for women (75 ml / 2.5 FL OZ),森林果实、埃及花、茉莉花,通卡豆，杜鹃花,香根草,Hugo Boss,104,511.00,3
178,特價,Hugo Boss Boss Alive Eau De Parfum for women (80 ml / 2.7 FL OZ),柠檬、佛手柑、葡萄柚,玫瑰、橙花、茉莉,皮革、榛子、广藿香、檀香、雪松、麝香,Hugo Boss,104,799.00,3
179,特價,Hugo Boss Baldessarini Del Mar Eau De Toilette for men (90 ml / 3 FL OZ),大麻、葡萄柚,黑胡椒、天竺葵,皮革，香根草,Hugo Boss,104,710.00,3
180,特價,Hugo Boss Bottled Sport Eau De Toilette for men (50 ml / 1.7 FL OZ),依兰、柑橘橙、佛手柑、柠檬,透骨草、茉莉、橙花、保加利亚玫瑰,果仁糖、榛子果、汤加豆、肉桂、檀香、山梨木、麝香、琥珀、广藿香、雪松,Hugo Boss,104,954.00,3
181,特價,Hugo Boss Boss The Scent Absolute Eau De Parfum for men (100 ml / 3.4 FL OZ),香槟玫瑰、粉红胡椒,桃花、玫瑰,白麝香，木质香调,Hugo Boss,104,898.00,3
182,特價,Hugo Boss Hugo Reversed Eau De Toilette for men (124 ml / 4.2 FL OZ),红色小苍兰、土伯玫瑰、保加利亚玫瑰,小苍兰、铃兰、柑橘花、橙花,白麝香、檀香、香草,Hugo Boss,104,500.00,3
183,特價,Hugo Boss Bottled Infinite Eau De Parfum for men (198 ml / 6.7FL OZ),楠,楠,楠,Hugo Boss,104,1330.00,3
887,特價,Burberry Brit Sheer (50 ML / 1.7 FL OZ),百香果,梔子花、麝香,薰草豆，香草,Burberry,20,353.00,3
184,特價,Hugo Boss Bottled Infinite Eau De Parfum for men (100 ml / 3.4 FL OZ),柠檬花、橙、小苍兰、苦橙、佛手柑,茉莉、玫瑰、紫罗兰、铃兰,檀香、肉桂、苹果树、Heliotrope、夹竹桃,Hugo Boss,104,854.00,3
186,特價,Bvlgari rose goldea Eau De Parfum Spray for women (90 ml / 3 FL OZ),香橼、小柑橘、柑橘橙,橙花、大黄、杏仁,通卡豆，麝香,Bvlgari,13,1340.00,3
187,特價,Bvlgari GOLDEA THE ROMAN NIGHT ABSOLUTE Eau De Parfum Spray for women (75 ml / 2.5 FL OZ),黑莓、覆盆子、粉红胡椒,兰花、茉莉、山谷百合,白巧克力、广藿香、羊绒木,Bvlgari,13,788.00,3
193,特價,Burberry Touch Eau De Toilette for men (98 ml / 3.3 FL OZ),海洋香调、臭氧香调、杜松子、柑橘橙,薰衣草、青苹果、紫叶,海藻、龙涎香、广藿香,Burberry,20,449.00,3
194,特價,Britney Spears Sunset Fantasy Eau De Toilette for women (98 ml / 3.3 FL OZ),紫罗兰叶、迷迭香、柑橘橙、佛手柑,月桂叶、沉香、肉豆蔻、薄荷,丝柏、愈创木、檀香、麝香、琥珀,Britney Spears,83,390.00,3
195,特價,Britney Spears Hidden Fantasy Eau De Parfum for women (100 ml / 3.4 FL OZ),菠蘿,迷迭香,劳丹脂，琥珀，皮革,Britney Spears,83,260.00,3
198,特價,Burberry Brit Rhythm Intense Eau De Toilette for men (50 ml / 1.7 FL OZ),大棗，橙花油,橙花，依兰，杏仁，玫瑰,麝香，香草，广藿香，皮革，安息香,Burberry,20,434.00,3
204,特價,Azzaro Aqua Verde Eau De Toilette for men (77 ml / 2.6 FL OZ),莎草、粉紅胡椒,皮革、茉莉花,香草蘭、廣藿香、麝香,Azzaro,103,329.00,3
205,特價,Azzaro Wanted Tonic Eau De Toilette for men (100 ml / 3.4 FL OZ),香檸檬、西柚、橘子,牡丹、黃梔子、茉莉花、玫瑰花,麝香,Azzaro,103,354.00,3
206,特價,Azzaro Mademoiselle L’eau Tres Charmante Eau De Toilette for women (50 ml / 1.7 FL OZ),橙花、葡萄柚、迷迭香、白雪松,迷迭香、海藻、水,維吉尼亞雪松、琥珀,Azzaro,103,354.00,3
207,特價,Azzaro Twin Eau De Toilette for women (80 ml / 2.7 FL OZ),茶、醛、佛手柑、薰衣草、肉豆蔻花、橙花、柑橘橙,胡椒、鸢尾、愈创木、巴西花梨木、芫荽、仙客来、豆蔻、康乃馨、天竺葵,麝香、岩兰草、雪松、橡树苔、琥珀、汤加豆,Azzaro,103,291.00,3
208,特價,Azzaro Club Eau De Toilette for women (75 ml / 2.54 FL OZ),黑醋栗，达瓦纳,晚香玉,香草精油、麝香,Azzaro,103,445.00,3
209,特價,Azzaro Pure Vetiver Eau De Toilette for men (124 ml / 4.2 FL OZ),西西里普通话,水样香调，橙花,奥利巴奴姆，印尼广藿香叶,Azzaro,103,755.00,3
210,特價,Azzaro Wanted Girl By Night Eau De Parfum For women (80 ml / 2.7 FL OZ),楠,楠,楠,Azzaro,103,710.00,3
211,特價,Armaf All You Need Is Love Eau De Parfum for women (100 ml / 3.4 FL OZ),广藿香、白桃,广藿香、鸢尾,印尼广藿香、树叶、白麝香,Armaf,90,310.00,3
212,特價,Armaf El Cielo Eau De Parfum for men (100 ml / 3.4 FL OZ),紫罗兰、康乃馨、覆盆子、桃子、芫荽、橙花、花椒、佛手柑,鸢尾花、保加利亚玫瑰、鸡冠花、鸢尾根、埃及茉莉、铃兰,麝香、绿茶、木质香调、檀香、香草、琥珀、安息香、安息香、雪松,Armaf,90,401.00,3
191,特價,Bvlgari Le Gemme Ambero Eau De Parfum for men (100 ml / 3.4 FL OZ),白花、苦橙、当归、佛手柑、柑橘橙,栀子花、茉莉花、铃兰、玫瑰,羊绒木、香草、檀香木、汤加豆、琥珀,Bvlgari,13,2446.00,3
192,特價,Bvlgari Le Gemme Reali Nylaia Eau De Parfum for women (100 ml / 3.4 FL OZ),梨、豆蔻、青蒿、葡萄柚,肉豆蔻、麝香,香草、广藿香、香根草,Bvlgari,13,2988.00,3
213,特價,Armaf High Street Eau De Parfum for women (100 ml / 3.4 FL OZ),血橙,大黄,Akigalawood,Armaf,90,358.00,3
196,特價,Azzaro Wanted for men (150 ml / 5.1 FL OZ),橘子，樹莓，桃花,茉莉，兰花，牡丹,开司米木，广霍香，麝香,Azzaro,103,576.00,3
199,特價,Britney Spears Prerogative Ego Eau De Parfum Unisex (98 ml / 3.3 FL OZ),楠,楠,楠,Britney Spears,83,366.00,3
200,特價,Azzaro Wanted By Night Eau De Parfum for men (100 ml / 3.4 FL OZ),"香檸檬,常春藤",胡椒，茉莉，绒面革,琥珀，癒創木，零陵香豆,Azzaro,103,564.00,3
201,特價,Azzaro Wanted Girl Eau De Parfum for women(80 ml / 2.7 FL OZ),"葡萄柚,綠葉","由鳶尾花,玫瑰","木质香,天薺菜",Azzaro,103,495.00,3
202,特價,Azzaro Wanted Girl Tonic Eau De Toilette for women (80 ml / 2.7 FL OZ),生薑，橘子，藏紅花，胡椒，小荳蔻,肉荳蔻，公丁香，肉桂，杏仁，印度拉茶，蓮花,檀香木，零陵香豆，白巧克力，癒創木，木質香,Azzaro,103,437.00,3
216,特價,Armaf Craze Noir Eau De Parfum for men (100 ml / 3.4 FL OZ),楠,楠,楠,Armaf,90,593.00,3
217,特價,Armaf Q Donna Eau De Parfum for women (100 ml / 3.4 FL OZ),海洋气息，红色水果，佛手柑,紫罗兰、白木、檀香,麝香、安布香、香根草,Armaf,90,419.00,3
218,特價,Armaf De La Marque Rouge Body Spray for women (198 ml / 6.7 FL OZ),黑醋栗、佛手柑、柠檬、青柠、紫罗兰叶、生姜,玫瑰、鸢尾、茉莉,麝香、琥珀、檀香、雪松,Armaf,90,309.00,3
219,特價,Armaf Tag Him Eau De Toilette for men (100 ml / 3.4 FL OZ),楠,楠,楠,Armaf,90,360.00,3
220,特價,Armaf Katarina Leaf Eau De Parfum for women (100 ml / 3.4 FL OZ),葡萄柚、柠檬、柑橘,薰衣草，天竺葵，香根草，广藿香,雪松、琥珀、珍贵木材,Armaf,90,411.00,3
221,特價,Armaf Tag Her Eau De Parfum for women (100 ml / 3.4 FL OZ),葡萄柚、山柑、柠檬、豆蔻,生姜、迷迭香、薄荷、松树、肉豆蔻,香根草、广藿香、雪松、檀香、香料,Armaf,90,278.00,3
222,特價,Armaf Acute Eau De Parfum for men (100 ml / 3.4 FL OZ),黑豆蔻、柠檬、佛手柑、苹果,天竺葵、胡椒、鸢尾、紫罗兰、薰衣草,麝香、琥珀、檀香、岩兰草,Armaf,90,379.00,3
223,特價,Armaf Hunter Eau De Parfum for women (100 ml / 3.4 FL OZ),绿茶、柠檬、橙花,白色花朵、茉莉、非洲菊,麝香、雪松、香草、广藿香,Armaf,90,334.00,3
224,特價,Armaf Oros Eau De Parfum for women (86 ml/ 2.9 FL OZ),佛手柑、柠檬、柠檬马鞭草,肉豆蔻、肉桂、橡树苔,通卡豆、香草、檀香木,Armaf,90,576.00,3
225,特價,Armaf Craze Bleu Eau De Parfum for men (100 ml / 3.4 FL OZ),薰衣草、鼠尾草、佛手柑,鸢尾花、咖啡、琥珀,香根草、皮革、雪松,Armaf,90,334.00,3
226,特價,Armaf Momento Fleur Eau De Parfum for women (100 ml / 3.4 FL OZ),黑醋栗、黑醋栗、小苍兰、柑橘橙、佛手柑,五月玫瑰、桂花、橙花、青蒿,"香草, 广藿香, 木香, Ambroxan",Armaf,90,303.00,3
227,特價,Armaf Bucephalus X Eau De Parfum for men (100 ml / 3.4 FL OZ),苹果、柑橘橙、白玉兰,白醋栗、牡丹、茉莉,麝香、琥珀木、檀香,Armaf,90,810.00,3
228,特價,Armaf Oros The Inventor Black Eau De Parfum for men (86 ml/ 2.9 FL OZ),粉红胡椒、梨、印尼肉豆蔻、榄香、佛手柑,玫瑰、玉兰、丁香、亚麻,开士梅兰、西尔科莱德、海地香根草、檀香、琥珀,Armaf,90,2004.00,3
229,特價,Armaf Sauville Eau De Parfum for women (100 ml / 3.4 FL OZ),克莱门汀,依兰、玉兰、牡丹,香草、白麝香、安息香,Armaf,90,357.00,3
230,特價,Armaf Skin Couture Eau De Parfum for women (100 ml / 3.4 FL OZ),大黄、柠檬,香料，杜松，水味，小豆蔻,琥珀，木香，广藿香，通卡豆,Armaf,90,285.00,3
231,特價,Armaf Edition One Eau De Parfum for women (100 ml / 3.4 FL OZ),佛手柑,香，茉莉,"香草, 安息香, 木香, 安眠酮",Armaf,90,346.00,3
232,特價,Armaf Bucephalus XI Eau De Toilette for men (100 ml / 3.4 FL OZ),楠,楠,楠,Armaf,90,810.00,3
233,特價,Armaf Bucephalus IX Eau De Toilette for men (100 ml / 3.4 FL OZ),红醋栗、梨、柑橘橙,牡丹、茉莉、橙花、橙色,榛子、琥珀、麝香、香草、雪松,Armaf,90,810.00,3
234,特價,Armaf Skin Couture Classic Eau De Parfum for women (100 ml / 3.4 FL OZ),李子、黑胡椒、佛手柑,薄荷、生姜、天竺葵,"烟草, 琥珀, 檀香, 香根草",Armaf,90,285.00,3
597,特價,Ariana Grande Cloud (100 ML / 3.4 FL OZ),气泡梨、多汁覆盆子、柑桔橙,小蒼蘭、紅百合、茉莉,雪松，奶油檀香，麝香,Ariana Grande,137,755.00,3
235,特價,Armaf Magnificent Eau De Toilette for men (100 ml / 3.4 FL OZ),野生浆果，香槟,紫罗兰、牡丹、茉莉,麝香、澳大利亚檀香木、香草,Armaf,90,489.00,3
236,特價,Armaf Oros The Inventor Brown Eau De Parfum for men (86 ml/ 2.9 FL OZ),楠,楠,楠,Aramis,123,2004.00,3
237,特價,Armaf Mignon Red Eau De Parfum for women (100 ml / 3.4 FL OZ),青苹果、草莓、佛手柑、橘子,玉兰、牡丹、小苍兰、百合、红浆果、茉莉、桃、依兰,麝香、雪松、琥珀、橡树苔,Uncategorized,71,334.00,3
238,特價,Armaf Magnificent Eau De Parfum for women (100 ml / 3.4 FL OZ),菠萝、苹果、柠檬,茉莉、百日草、睡莲、玫瑰,琥珀、香根草、檀香木,Armaf,90,545.00,3
